CONNECTION,MSG_NAME,DATA_TYPE,FIELD_NAME,DESCRIPTION,UNITS,DIM,INIT_VALUE,RANGE_LOW,RANGE_HIGH,REMARKS,BYTE_OFFSET,BIT_OFFSET
udpConn3,TM6734,U1,mtVar05735,mtVar05735,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26889,4
udpConn3,TM6735,U1,mtVar05736,mtVar05736,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26889,5
udpConn3,TM6736,U1,mtVar05737,mtVar05737,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26889,6
udpConn3,TM6737,U1,mtVar05738,mtVar05738,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26889,7
udpConn3,TM6738,U1,mtVar05739,mtVar05739,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,0
udpConn3,TM6739,U1,mtVar05740,mtVar05740,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,1
udpConn3,TM6740,U1,mtVar05741,mtVar05741,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,2
udpConn3,TM6741,U1,mtVar05742,mtVar05742,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,3
udpConn3,TM6742,U1,mtVar05743,mtVar05743,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,4
udpConn3,TM6743,U1,mtVar05744,mtVar05744,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,5
udpConn3,TM6744,U1,mtVar05745,mtVar05745,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,6
udpConn3,TM6745,S32,mtVar05746,mtVar05746,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26890,7
udpConn3,TM6746,S32,mtVar05747,mtVar05747,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26894,0
udpConn3,TM6747,S32,mtVar05748,mtVar05748,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26898,0
udpConn3,TM6748,S32,mtVar05749,mtVar05749,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26902,0
udpConn3,TM6749,S32,mtVar05750,mtVar05750,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26906,0
udpConn3,TM6750,S32,mtVar05751,mtVar05751,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26910,0
udpConn3,TM6751,S32,mtVar05752,mtVar05752,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26914,0
udpConn3,TM6752,S32,mtVar05753,mtVar05753,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26918,0
udpConn3,TM6753,S32,mtVar05754,mtVar05754,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26922,0
udpConn3,TM6754,S32,mtVar05755,mtVar05755,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26926,0
udpConn3,TM6755,S32,mtVar05756,mtVar05756,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26930,0
udpConn3,TM6756,S32,mtVar05757,mtVar05757,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26934,0
udpConn3,TM6757,S32,mtVar05758,mtVar05758,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26938,0
udpConn3,TM6758,S32,mtVar05759,mtVar05759,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26942,0
udpConn3,TM6759,S32,mtVar05760,mtVar05760,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26946,0
udpConn3,TM6760,S32,mtVar05761,mtVar05761,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26950,0
udpConn3,TM6761,S32,mtVar05762,mtVar05762,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26954,0
udpConn3,TM6762,S32,mtVar05763,mtVar05763,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26958,0
udpConn3,TM6763,S32,mtVar05764,mtVar05764,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26962,0
udpConn3,TM6764,S32,mtVar05765,mtVar05765,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26966,0
udpConn3,TM6765,S64,mtVar05766,mtVar05766,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26970,0
udpConn3,TM6766,S64,mtVar05767,mtVar05767,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26978,0
udpConn3,TM6767,S64,mtVar05768,mtVar05768,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26986,0
udpConn3,TM6768,S64,mtVar05769,mtVar05769,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,26994,0
udpConn3,TM6769,S64,mtVar05770,mtVar05770,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27002,0
udpConn3,TM6770,S64,mtVar05771,mtVar05771,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27010,0
udpConn3,TM6771,S64,mtVar05772,mtVar05772,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27018,0
udpConn3,TM6772,S64,mtVar05773,mtVar05773,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27026,0
udpConn3,TM6773,S64,mtVar05774,mtVar05774,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27034,0
udpConn3,TM6774,S64,mtVar05775,mtVar05775,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27042,0
udpConn3,TM6775,S64,mtVar05776,mtVar05776,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27050,0
udpConn3,TM6776,S64,mtVar05777,mtVar05777,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27058,0
udpConn3,TM6777,S64,mtVar05778,mtVar05778,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27066,0
udpConn3,TM6778,S64,mtVar05779,mtVar05779,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27074,0
udpConn3,TM6779,S64,mtVar05780,mtVar05780,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27082,0
udpConn3,TM6780,S64,mtVar05781,mtVar05781,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27090,0
udpConn3,TM6781,S64,mtVar05782,mtVar05782,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27098,0
udpConn3,TM6782,S64,mtVar05783,mtVar05783,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27106,0
udpConn3,TM6783,S64,mtVar05784,mtVar05784,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27114,0
udpConn3,TM6784,S64,mtVar05785,mtVar05785,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27122,0
udpConn3,TM6785,S64,mtVar05786,mtVar05786,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27130,0
udpConn3,TM6786,S64,mtVar05787,mtVar05787,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27138,0
udpConn3,TM6787,S64,mtVar05788,mtVar05788,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27146,0
udpConn3,TM6788,S64,mtVar05789,mtVar05789,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27154,0
udpConn3,TM6789,U8,mtVar05790,mtVar05790,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27162,0
udpConn3,TM6790,U8,mtVar05791,mtVar05791,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27163,0
udpConn3,TM6791,U8,mtVar05792,mtVar05792,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27164,0
udpConn3,TM6792,U8,mtVar05793,mtVar05793,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27165,0
udpConn3,TM6793,U8,mtVar05794,mtVar05794,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27166,0
udpConn3,TM6794,U8,mtVar05795,mtVar05795,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27167,0
udpConn3,TM6795,U8,mtVar05796,mtVar05796,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27168,0
udpConn3,TM6796,U8,mtVar05797,mtVar05797,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27169,0
udpConn3,TM6797,U8,mtVar05798,mtVar05798,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27170,0
udpConn3,TM6798,U8,mtVar05799,mtVar05799,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27171,0
udpConn3,TM6799,U8,mtVar05800,mtVar05800,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27172,0
udpConn3,TM6800,U8,mtVar05801,mtVar05801,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27173,0
udpConn3,TM6801,U8,mtVar05802,mtVar05802,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27174,0
udpConn3,TM6802,U8,mtVar05803,mtVar05803,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27175,0
udpConn3,TM6803,U8,mtVar05804,mtVar05804,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27176,0
udpConn3,TM6804,U8,mtVar05805,mtVar05805,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27177,0
udpConn3,TM6805,U8,mtVar05806,mtVar05806,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27178,0
udpConn3,TM6806,U8,mtVar05807,mtVar05807,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27179,0
udpConn3,TM6807,U8,mtVar05808,mtVar05808,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27180,0
udpConn3,TM6808,U8,mtVar05809,mtVar05809,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27181,0
udpConn3,TM6809,U16,mtVar05810,mtVar05810,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27182,0
udpConn3,TM6810,U16,mtVar05811,mtVar05811,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27184,0
udpConn3,TM6811,U16,mtVar05812,mtVar05812,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27186,0
udpConn3,TM6812,U16,mtVar05813,mtVar05813,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27188,0
udpConn3,TM6813,U16,mtVar05814,mtVar05814,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27190,0
udpConn3,TM6814,U16,mtVar05815,mtVar05815,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27192,0
udpConn3,TM6815,U16,mtVar05816,mtVar05816,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27194,0
udpConn3,TM6816,U16,mtVar05817,mtVar05817,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27196,0
udpConn3,TM6817,U16,mtVar05818,mtVar05818,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27198,0
udpConn3,TM6818,U16,mtVar05819,mtVar05819,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27200,0
udpConn3,TM6819,U16,mtVar05820,mtVar05820,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27202,0
udpConn3,TM6820,U16,mtVar05821,mtVar05821,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27204,0
udpConn3,TM6821,U16,mtVar05822,mtVar05822,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27206,0
udpConn3,TM6822,U16,mtVar05823,mtVar05823,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27208,0
udpConn3,TM6823,U16,mtVar05824,mtVar05824,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27210,0
udpConn3,TM6824,U16,mtVar05825,mtVar05825,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27212,0
udpConn3,TM6825,U16,mtVar05826,mtVar05826,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27214,0
udpConn3,TM6826,U16,mtVar05827,mtVar05827,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27216,0
udpConn3,TM6827,U16,mtVar05828,mtVar05828,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27218,0
udpConn3,TM6828,U32,mtVar05829,mtVar05829,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27220,0
udpConn3,TM6829,U32,mtVar05830,mtVar05830,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27224,0
udpConn3,TM6830,U32,mtVar05831,mtVar05831,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27228,0
udpConn3,TM6831,U32,mtVar05832,mtVar05832,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27232,0
udpConn3,TM6832,U32,mtVar05833,mtVar05833,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27236,0
udpConn3,TM6833,U32,mtVar05834,mtVar05834,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27240,0
udpConn3,TM6834,U32,mtVar05835,mtVar05835,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27244,0
udpConn3,TM6835,U32,mtVar05836,mtVar05836,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27248,0
udpConn3,TM6836,U32,mtVar05837,mtVar05837,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27252,0
udpConn3,TM6837,U32,mtVar05838,mtVar05838,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27256,0
udpConn3,TM6838,U32,mtVar05839,mtVar05839,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27260,0
udpConn3,TM6839,U32,mtVar05840,mtVar05840,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27264,0
udpConn3,TM6840,U32,mtVar05841,mtVar05841,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27268,0
udpConn3,TM6841,U32,mtVar05842,mtVar05842,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27272,0
udpConn3,TM6842,U32,mtVar05843,mtVar05843,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27276,0
udpConn3,TM6843,U32,mtVar05844,mtVar05844,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27280,0
udpConn3,TM6844,U32,mtVar05845,mtVar05845,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27284,0
udpConn3,TM6845,U32,mtVar05846,mtVar05846,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27288,0
udpConn3,TM6846,U32,mtVar05847,mtVar05847,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27292,0
udpConn3,TM6847,U32,mtVar05848,mtVar05848,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27296,0
udpConn3,TM6848,F64,mtVar05849,mtVar05849,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27300,0
udpConn3,TM6849,F64,mtVar05850,mtVar05850,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27308,0
udpConn3,TM6850,F64,mtVar05851,mtVar05851,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27316,0
udpConn3,TM6851,F64,mtVar05852,mtVar05852,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27324,0
udpConn3,TM6852,F64,mtVar05853,mtVar05853,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27332,0
udpConn3,TM6853,F64,mtVar05854,mtVar05854,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27340,0
udpConn3,TM6854,F64,mtVar05855,mtVar05855,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27348,0
udpConn3,TM6855,F64,mtVar05856,mtVar05856,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27356,0
udpConn3,TM6856,F64,mtVar05857,mtVar05857,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27364,0
udpConn3,TM6857,F64,mtVar05858,mtVar05858,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27372,0
udpConn3,TM6858,F64,mtVar05859,mtVar05859,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27380,0
udpConn3,TM6859,F64,mtVar05860,mtVar05860,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27388,0
udpConn3,TM6860,F64,mtVar05861,mtVar05861,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27396,0
udpConn3,TM6861,F64,mtVar05862,mtVar05862,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27404,0
udpConn3,TM6862,F64,mtVar05863,mtVar05863,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27412,0
udpConn3,TM6863,F64,mtVar05864,mtVar05864,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27420,0
udpConn3,TM6864,F64,mtVar05865,mtVar05865,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27428,0
udpConn3,TM6865,F64,mtVar05866,mtVar05866,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27436,0
udpConn3,TM6866,F64,mtVar05867,mtVar05867,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27444,0
udpConn3,TM6867,F64,mtVar05868,mtVar05868,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27452,0
udpConn3,TM6868,F64,mtVar05869,mtVar05869,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27460,0
udpConn3,TM6869,F64,mtVar05870,mtVar05870,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27468,0
udpConn3,TM6870,F64,mtVar05871,mtVar05871,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27476,0
udpConn3,TM6871,F64,mtVar05872,mtVar05872,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27484,0
udpConn3,TM6872,F64,mtVar05873,mtVar05873,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27492,0
udpConn3,TM6873,F64,mtVar05874,mtVar05874,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27500,0
udpConn3,TM6874,U64,mtVar05875,mtVar05875,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27508,0
udpConn3,TM6875,U64,mtVar05876,mtVar05876,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27516,0
udpConn3,TM6876,U64,mtVar05877,mtVar05877,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27524,0
udpConn3,TM6877,U64,mtVar05878,mtVar05878,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27532,0
udpConn3,TM6878,U64,mtVar05879,mtVar05879,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27540,0
udpConn3,TM6879,U64,mtVar05880,mtVar05880,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27548,0
udpConn3,TM6880,U64,mtVar05881,mtVar05881,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27556,0
udpConn3,TM6881,U64,mtVar05882,mtVar05882,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27564,0
udpConn3,TM6882,U64,mtVar05883,mtVar05883,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27572,0
udpConn3,TM6883,U64,mtVar05884,mtVar05884,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27580,0
udpConn3,TM6884,U64,mtVar05885,mtVar05885,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27588,0
udpConn3,TM6885,U64,mtVar05886,mtVar05886,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27596,0
udpConn3,TM6886,U64,mtVar05887,mtVar05887,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27604,0
udpConn3,TM6887,U64,mtVar05888,mtVar05888,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27612,0
udpConn3,TM6888,U64,mtVar05889,mtVar05889,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27620,0
udpConn3,TM6889,U64,mtVar05890,mtVar05890,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27628,0
udpConn3,TM6890,U64,mtVar05891,mtVar05891,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27636,0
udpConn3,TM6891,U64,mtVar05892,mtVar05892,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27644,0
udpConn3,TM6892,U64,mtVar05893,mtVar05893,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27652,0
udpConn3,TM6893,U64,mtVar05894,mtVar05894,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27660,0
udpConn3,TM6894,U1,mtVar05895,mtVar05895,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,0
udpConn3,TM6895,U1,mtVar05896,mtVar05896,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,1
udpConn3,TM6896,U1,mtVar05897,mtVar05897,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,2
udpConn3,TM6897,U1,mtVar05898,mtVar05898,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,3
udpConn3,TM6898,U1,mtVar05899,mtVar05899,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,4
udpConn3,TM6899,U1,mtVar05900,mtVar05900,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,5
udpConn3,TM6900,U1,mtVar05901,mtVar05901,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,6
udpConn3,TM6901,U1,mtVar05902,mtVar05902,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27668,7
udpConn3,TM6902,U1,mtVar05903,mtVar05903,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,0
udpConn3,TM6903,U1,mtVar05904,mtVar05904,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,1
udpConn3,TM6904,U1,mtVar05905,mtVar05905,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,2
udpConn3,TM6905,U1,mtVar05906,mtVar05906,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,3
udpConn3,TM6906,U1,mtVar05907,mtVar05907,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,4
udpConn3,TM6907,U1,mtVar05908,mtVar05908,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,5
udpConn3,TM6908,U1,mtVar05909,mtVar05909,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,6
udpConn3,TM6909,U1,mtVar05910,mtVar05910,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27669,7
udpConn3,TM6910,U1,mtVar05911,mtVar05911,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,0
udpConn3,TM6911,U1,mtVar05912,mtVar05912,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,1
udpConn3,TM6912,U1,mtVar05913,mtVar05913,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,2
udpConn3,TM6913,U1,mtVar05914,mtVar05914,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,3
udpConn3,TM6914,U1,mtVar05915,mtVar05915,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,4
udpConn3,TM6915,U1,mtVar05916,mtVar05916,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,5
udpConn3,TM6916,U1,mtVar05917,mtVar05917,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,6
udpConn3,TM6917,S32,mtVar05918,mtVar05918,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27670,7
udpConn3,TM6918,S32,mtVar05919,mtVar05919,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27674,0
udpConn3,TM6919,S32,mtVar05920,mtVar05920,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27678,0
udpConn3,TM6920,S32,mtVar05921,mtVar05921,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27682,0
udpConn3,TM6921,S32,mtVar05922,mtVar05922,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27686,0
udpConn3,TM6922,S32,mtVar05923,mtVar05923,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27690,0
udpConn3,TM6923,S32,mtVar05924,mtVar05924,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27694,0
udpConn3,TM6924,S32,mtVar05925,mtVar05925,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27698,0
udpConn3,TM6925,S32,mtVar05926,mtVar05926,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27702,0
udpConn3,TM6926,S32,mtVar05927,mtVar05927,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27706,0
udpConn3,TM6927,S32,mtVar05928,mtVar05928,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27710,0
udpConn3,TM6928,S32,mtVar05929,mtVar05929,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27714,0
udpConn3,TM6929,S32,mtVar05930,mtVar05930,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27718,0
udpConn3,TM6930,S32,mtVar05931,mtVar05931,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27722,0
udpConn3,TM6931,S32,mtVar05932,mtVar05932,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27726,0
udpConn3,TM6932,S32,mtVar05933,mtVar05933,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27730,0
udpConn3,TM6933,S32,mtVar05934,mtVar05934,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27734,0
udpConn3,TM6934,S32,mtVar05935,mtVar05935,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27738,0
udpConn3,TM6935,S32,mtVar05936,mtVar05936,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27742,0
udpConn3,TM6936,S32,mtVar05937,mtVar05937,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27746,0
udpConn3,TM6937,S64,mtVar05938,mtVar05938,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27750,0
udpConn3,TM6938,S64,mtVar05939,mtVar05939,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27758,0
udpConn3,TM6939,S64,mtVar05940,mtVar05940,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27766,0
udpConn3,TM6940,S64,mtVar05941,mtVar05941,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27774,0
udpConn3,TM6941,S64,mtVar05942,mtVar05942,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27782,0
udpConn3,TM6942,S64,mtVar05943,mtVar05943,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27790,0
udpConn3,TM6943,S64,mtVar05944,mtVar05944,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27798,0
udpConn3,TM6944,S64,mtVar05945,mtVar05945,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27806,0
udpConn3,TM6945,S64,mtVar05946,mtVar05946,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27814,0
udpConn3,TM6946,S64,mtVar05947,mtVar05947,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27822,0
udpConn3,TM6947,S64,mtVar05948,mtVar05948,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27830,0
udpConn3,TM6948,S64,mtVar05949,mtVar05949,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27838,0
udpConn3,TM6949,S64,mtVar05950,mtVar05950,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27846,0
udpConn3,TM6950,S64,mtVar05951,mtVar05951,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,27854,0
